id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
7xCFUkcVQiHiFFi6yfOJxm,0.755,0.907,-7.877,0.057,0.000818,0.899,0.109,0.471,132.007,369880
2emqtCpXJnD55QLlsglJYc,0.603,0.951,-5.577,0.0515,0.00042,0.601,0.106,0.121,130.007,303692
34I6QYP9yREZnvVZvDIo1u,0.544,0.97,-6.599,0.0384,0.000173,0.874,0.121,0.13,131.974,220000
76YXmewvHFse7tBeOTtSx3,0.667,0.956,-5.563,0.287,0.00385,0.0184,0.303,0.17,129.991,279692
3p97W1BwtzC8aOcTHtOxKe,0.704,0.98,-5.161,0.041,0.000618,0.837,0.121,0.352,128.018,421875
45V4hmjgWU7mD97WoHSLhL,0.698,0.817,-9.728,0.0456,0.00625,0.775,0.14,0.0875,123.011,415542
6Bsm3rjAT18XWJNA5Occmc,0.463,0.835,-6.743,0.0756,0.149,0.222,0.314,0.479,119.669,278853
5LrkoYgRaJlKpTQdo2E53X,0.491,0.16,-19.525,0.0323,0.922,0.785,0.111,0.0968,124.909,253440
1TbqTuBDA5jK3881s4mUEb,0.679,0.754,-9.593,0.0396,0.0122,0.915,0.0607,0.113,126.009,371520
2rL6RiorPm6fWSEFUNX8cF,0.719,0.629,-14.574,0.0868,0.305,0.808,0.195,0.229,133.013,364456
6mUPfrgPESdexyb6pUKbyb,0.614,0.815,-8.929,0.0313,0.238,0.742,0.169,0.212,132.99,458161
0jrdxC0BuftnYzGwtKMt9F,0.714,0.758,-8.054,0.0591,0.0181,0.853,0.0776,0.0762,125.995,341399
43IoehxScHxRmiy4ovSMsH,0.676,0.688,-7.504,0.0469,0.00072,0.103,0.0706,0.259,120.007,356289
2l3JuBxYsCmOJ8yPdv0KKA,0.76,0.685,-8.309,0.0466,0.000525,0.355,0.0757,0.0374,125.001,201600
4yAK1AUtAxayjyuQDEoMSv,0.801,0.737,-9.033,0.0536,0.0134,0.884,0.0901,0.215,124.998,234371
1L4JczTErzUAMjRMx9kYWN,0.691,0.823,-6.664,0.0378,0.058,0.0865,0.0954,0.798,141.989,156338
4kpx4wMn5AGVY5gVN3XbB8,0.635,0.933,-7.264,0.0459,0.000333,0.964,0.166,0.876,150.021,232750
2S4sNPPGvAx4J5vrMrI3Ay,0.567,0.68,-9.431,0.326,0.000977,2.8e-05,0.284,0.472,150.031,172800
2fdDMK5ANWPYHzPlfmvSig,0.801,0.667,-11.724,0.0502,0.0438,0.763,0.113,0.0644,123.016,370751
44oj6fg5Wj1EdIcWGGuoTF,0.789,0.826,-6.16,0.0524,0.00132,0.843,0.092,0.188,132.035,255133
1SGQ1YgTvuNoRYzHLvpyX7,0.663,0.836,-7.546,0.035,0.00243,0.557,0.102,0.12,126.015,254992
6zvtll44PWFXdH6ogmW1cy,0.684,0.825,-9.475,0.0397,9.33e-05,0.881,0.0896,0.247,125.993,310595
7qcFBluDDX9xUTN0SZ5uci,0.698,0.736,-10.07,0.037,0.000386,0.766,0.0979,0.0669,124.001,367742
1NKkZ1VBCwHM2fEo7CV8os,0.693,0.931,-8.042,0.0468,0.0114,0.897,0.108,0.0356,123.997,402643
0kK4Up84ffNYBrmjjMFS3D,0.805,0.737,-8.728,0.082,2.25e-05,0.0538,0.0686,0.218,126.002,354360
3p4obn8kIkhvsGSji3CuXM,0.533,0.87,-9.962,0.0482,0.013,0.85,0.0919,0.24,119.992,357436
5dW0cgZ9uV1W3PXtuTS5uP,0.65,0.783,-8.061,0.0342,0.000577,0.815,0.2,0.507,124.008,161629
0CawnvXqgIy6BzbmGULcvE,0.745,0.613,-9.516,0.0517,0.00154,0.554,0.275,0.104,124.994,420409
0C8G5YJrDlRJvhLR8mfC98,0.76,0.875,-6.402,0.0683,3.85e-05,0.75,0.0591,0.293,130.003,414000
2o2pdKXhWnlDfwLp61koTb,0.776,0.971,-5.03,0.0662,0.000325,0.894,0.604,0.0391,127.979,337509
3yDju1wZmu083M7RHATo3g,0.727,0.949,-7.803,0.1,0.123,0.933,0.108,0.049,129.015,372093
7GLPImMWlXlAhfd0WqIYGu,0.973,0.598,-7.925,0.148,0.0219,0.86,0.111,0.068,129.006,268490
11EKozq0l2p0yJ3w8LBZrI,0.767,0.84,-9.531,0.0742,0.0533,0.349,0.0785,0.151,129.994,341538
3c4KwEAWynCZs9QcxxMemz,0.626,0.75,-9.371,0.0353,0.0219,0.877,0.348,0.145,129.022,362450
3IrkR730yY1JTxSFGK2oZu,0.809,0.796,-13.073,0.0514,4.34e-05,0.913,0.0944,0.0307,124.996,387863
4wJ0RUElA7SjuxNHX3tEj6,0.638,0.858,-8.265,0.0532,0.00263,0.528,0.0952,0.435,123.997,258328
5R3GYz2S7vv5VrtR4GoFJh,0.729,0.754,-8.218,0.0335,0.000343,0.931,0.0955,0.352,121.988,374040
3hmf08aHBjlNmLtljWNrBm,0.827,0.701,-6.541,0.0944,0.0159,0.868,0.0866,0.535,117.003,420111
2tHBUiReIreeqlCldkBXUI,0.764,0.573,-9.586,0.0298,0.00716,0.376,0.0989,0.439,122.012,214579
0gPC83kgR9xwscD9ih0Msv,0.659,0.864,-8.882,0.0423,0.00159,0.847,0.113,0.0985,123.007,431220
3B5YQpwpsvEuwLgTSShNKP,0.737,0.816,-9.23,0.0656,0.000408,0.872,0.5,0.187,132.98,396992
3tqmyYZEi3k5KUUSGUO8Bj,0.648,0.867,-7.391,0.0372,0.0187,0.823,0.111,0.227,130.989,414046
5coMYxwIrNMxtMIRJ1tWYm,0.709,0.582,-10.768,0.045,0.00369,0.881,0.11,0.412,123.011,220488
6MQXn1h7kXG8tn6PvU9UKl,0.692,0.926,-5.709,0.0638,0.0106,0.767,0.296,0.131,133.984,379701
4b4rqSQbfSnUKESuj49BQT,0.782,0.912,-8.137,0.0451,0.00344,0.912,0.0941,0.0409,136.012,321176
4lotSTi1ufPLtyfTLZ4VNF,0.696,0.814,-6.455,0.0417,0.026,0.347,0.108,0.517,131.972,312746
4RfSXBlH5zpgnXaoLRlvth,0.696,0.842,-10.631,0.043,0.00162,0.714,0.306,0.158,122.999,299183
5nNNjtVDnJ9Yj36Ka8WUxc,0.658,0.833,-8.525,0.0465,0.000458,0.762,0.0419,0.49,124.999,424560
0j57BWxNCZ20D7Gsy4dPSB,0.779,0.956,-6.563,0.0453,0.000309,0.851,0.069,0.71,130.0,373104
5YTUltabO6pDPCgKzeAW4a,0.806,0.866,-8.435,0.0405,0.041,0.838,0.0593,0.348,121.003,420496
3RWG8CkMZ5xHY7g2KBDkLv,0.737,0.624,-12.18,0.0687,0.0303,0.817,0.0609,0.213,120.009,402083
6vRiWzbzZJAKCi3x0aIfzC,0.568,0.978,-4.018,0.0653,0.0128,0.758,0.066,0.636,130.003,269654
5IxBuQFvE0TqdqohTDoGgy,0.667,0.693,-8.959,0.0431,0.000327,0.778,0.327,0.331,120.982,251877
2ymIkRgZYYMrwiFOtoRuE0,0.792,0.87,-10.798,0.085,0.00771,0.796,0.0744,0.389,125.003,225911
1nCJHaPHWNcBjwAJxnLdo7,0.785,0.685,-10.498,0.0441,0.00116,0.814,0.0793,0.229,125.001,313987
7KinsrCi8YFBqp1ZNbJHU6,0.775,0.97,-8.995,0.0628,0.0154,0.884,0.0584,0.967,124.012,311810
6gOFS1DicuJRiLSB4ZDorp,0.737,0.476,-15.889,0.0378,0.583,0.0049,0.172,0.309,117.076,151795
4hHvZD1pcvG8rxUkhau6Is,0.646,0.742,-4.96,0.0254,0.0224,4.99e-05,0.141,0.136,104.991,179429
0Wi6hvPJTZBKrXjmvVFtOQ,0.63,0.363,-13.643,0.0288,0.248,0.47,0.112,0.0675,108.007,155278
7qHfaAlihkWeA4Xu60v3Pi,0.687,0.453,-11.823,0.0698,0.154,0.63,0.363,0.0872,92.949,127097
3uRAxz8ic40d9IuNe8fnsb,0.659,0.674,-10.415,0.0451,0.638,0.674,0.602,0.0642,120.015,242000
2kMd68JKQBkywKtPuLqm2m,0.626,0.582,-10.15,0.0426,0.00562,0.759,0.138,0.0362,118.02,166154
2wk7mBr6JlorYMwESY7lyi,0.599,0.469,-8.369,0.0358,0.725,0.000101,0.0903,0.283,120.114,111167
2Kz5VfjMtgbvEOfUc0RU2F,0.453,0.422,-13.732,0.0374,0.783,6.26e-06,0.14,0.448,102.123,121471
58ney0bG2Vwecj8QzNGRkV,0.652,0.602,-13.98,0.0338,0.709,0.942,0.186,0.0399,124.012,313587
23B9GzNM75qjKY60qLEA0P,0.707,0.509,-9.341,0.0327,0.065,0.478,0.113,0.242,113.002,152920
6dnNEVwVUG7hRwVYAyCcV1,0.753,0.84,-6.725,0.0385,0.203,0.92,0.109,0.184,118.108,203396
3vzdR4GaLtV4i0h5QKoSHv,0.512,0.533,-9.957,0.0538,0.0349,0.0349,0.378,0.085,112.051,140264
4iUX9qCWkcwLkZCH8AFzCc,0.695,0.538,-12.19,0.0342,0.102,0.875,0.123,0.168,118.007,152288
5x1RPNP8Uydtz23MR0T2UG,0.696,0.701,-9.277,0.041,0.593,0.749,0.105,0.491,117.99,229851
6HXdL92qb3doVllJ5yChnd,0.661,0.81,-9.099,0.0469,0.0764,0.23,0.105,0.823,103.996,224550
27qGyy5X3rkrIQ6XXx8r5V,0.65,0.815,-10.181,0.036,0.0605,0.901,0.237,0.0393,120.986,162462
57UWfCanZsaBLtKVdceMOp,0.682,0.522,-11.516,0.0807,0.667,0.00139,0.35,0.0508,97.032,133608
3uI33EsE7AVM3GMxaOn7fv,0.653,0.485,-14.745,0.0371,0.808,0.939,0.115,0.083,110.002,423756
0R6iI9Z9Zj0h6BvHO4o2P9,0.702,0.33,-16.431,0.303,0.663,0.786,0.111,0.115,107.977,120000
4vC2iSW6pMcDvAb98Tc8ma,0.656,0.522,-10.777,0.11,0.7,0.00509,0.112,0.176,111.824,184297
5dOn7fur446SKKcujG3zwM,0.781,0.738,-10.021,0.0416,0.000519,0.872,0.0723,0.353,118.001,459661
3Efc5gn8M6ZkjwcPFGz1ZP,0.743,0.661,-9.525,0.0526,0.0244,0.878,0.121,0.218,120.027,232251
0scTJd9W6i8CJFJ1dtPzw7,0.695,0.43,-13.155,0.0914,0.654,0.00122,0.147,0.246,106.0,157359
3je1VcyoT3FEH6AbttouZj,0.64,0.518,-13.746,0.0345,0.126,0.913,0.0652,0.0908,118.014,292667
32cwP8NCIBrDj0mTcqZfYv,0.759,0.672,-10.484,0.0468,0.174,0.87,0.149,0.0885,124.007,191420
0f91Dvbc5tc6DN7e2QaNyC,0.723,0.615,-6.807,0.0348,0.255,0.939,0.0808,0.0406,120.008,156923
5SfQmmOQp5Id17CnInfHp8,0.649,0.877,-7.629,0.0366,0.219,0.956,0.28,0.071,111.988,214420
7AiJfQZHFp6EMbpeYFOXxj,0.804,0.331,-13.22,0.0532,0.0292,0.504,0.191,0.708,109.988,196369
4pkzg9DB6sDxbPYnakbVVd,0.821,0.347,-15.346,0.0923,0.817,0.149,0.155,0.0793,105.074,116571
4Hh6lJfX2pOVPqdfJ8GmZv,0.555,0.582,-9.124,0.0293,0.61,0.00107,0.239,0.266,106.026,115189
15R2K4cl8kXVLcOmKW97ZZ,0.708,0.242,-17.784,0.0459,0.454,0.902,0.106,0.317,100.013,197058
2kylyEHdOEwsvWzm3PnQIQ,0.607,0.458,-10.749,0.0646,0.247,0.782,0.107,0.201,98.944,169621
2bloJtfWRNnHjylvX8AWOt,0.673,0.396,-11.925,0.0273,0.481,0.734,0.109,0.255,100.035,157993
1a6r66Fc1mvkgQ4A2XP5Mk,0.579,0.674,-11.023,0.0518,0.417,0.673,0.105,0.0965,111.932,144355
7DdrHlmyfDmAibdAbEdYIu,0.65,0.669,-10.262,0.0317,0.196,0.749,0.119,0.0681,109.998,187773
75nLmZ3IjorDYevGhuhahs,0.617,0.712,-10.386,0.0914,0.167,0.654,0.498,0.178,112.897,158369
2nJ2lKCSKBUjqrEUlTyi9c,0.646,0.723,-7.053,0.0452,0.135,0.299,0.12,0.0506,99.972,175461
6OzvLRbIvjLPJs5lN7MeaM,0.673,0.68,-11.444,0.0358,0.542,0.888,0.134,0.117,117.998,151525
40sgR4OCBYNMpE3bQmlqJL,0.732,0.749,-9.133,0.0374,0.0422,0.902,0.102,0.349,121.016,467635
28CuT91wRWdQtJU93Hm3ds,0.786,0.544,-13.053,0.0628,0.0512,0.928,0.0959,0.619,114.99,171289
3UxADbf7B5ZCuJxSxdbf5O,0.642,0.397,-19.426,0.0511,0.825,0.908,0.108,0.0405,124.045,282526
422o6ex3eHTXDc2DtOFh7R,0.913,0.44,-10.677,0.152,0.207,0.00148,0.121,0.592,112.002,204364
2rxjPYh8ZfQDBqOMz6TOXZ,0.663,0.731,-8.392,0.0989,0.592,0.414,0.339,0.0842,115.022,225714
6SEqz6adzlLPDzNrf8mCCf,0.713,0.658,-9.289,0.0397,0.0157,0.66,0.111,0.161,119.988,220955
5dABuTnt3wSDc014DCASDW,0.683,0.594,-14.345,0.039,0.0772,0.854,0.126,0.0585,110.002,161455
36Y9QenzjmEBtuOBz14dNA,0.495,0.577,-12.801,0.0398,0.333,0.845,0.1,0.102,172.539,164870
2I78O9gyeZXS9b0VnWTU7Q,0.564,0.493,-13.087,0.0283,0.595,0.878,0.133,0.119,105.026,283107
2LBf4COkSAdeWiErXJXJ7l,0.755,0.462,-13.017,0.0504,0.0715,0.91,0.109,0.68,100.007,260160
3BOcy4WD4qgILGC3D9SyUH,0.744,0.555,-7.413,0.0428,0.0416,0.92,0.073,0.26,110.001,230727
4agnjzu5UKVuxPAiq6gre8,0.83,0.499,-12.008,0.293,0.606,0.906,0.181,0.206,120.041,151632
7xpr7wA84h55F4t2noWCd0,0.68,0.653,-11.574,0.0375,0.181,0.813,0.137,0.199,100.002,192300
4YGkHrj5NQzSn3q2aJ4C9O,0.814,0.61,-10.266,0.0421,0.0736,0.859,0.108,0.702,118.063,166780
18l96LCRzEegdK7snU2DFF,0.698,0.573,-16.798,0.0498,0.657,0.845,0.333,0.0586,126.98,222992
03Ea1zretFckOySx9Vb6db,0.764,0.6,-9.916,0.0467,0.0154,0.859,0.108,0.123,115.016,171137
0WsbPxyiVqhlLSqvIkpvKC,0.794,0.62,-13.65,0.0515,0.651,0.907,0.0912,0.251,110.033,350929
1jyIQoMPkCD6Pz1x1pzZs5,0.669,0.898,-6.696,0.0318,0.0019,0.124,0.111,0.153,123.982,183876
64x1uZe5weXDU9S8dwyWYk,0.768,0.574,-9.044,0.0423,0.223,0.86,0.118,0.334,106.995,253098
3OhbKriIb52oPlq7wdNMzz,0.635,0.511,-11.366,0.117,0.334,0.844,0.108,0.136,120.024,167034
2U6xRL9locnLYWFJVCgFkn,0.775,0.636,-9.444,0.0457,0.0113,0.863,0.482,0.643,120.038,227681
1Cq1IvarVqiQ3bU7TYhdsd,0.807,0.813,-9.239,0.123,0.231,0.875,0.571,0.553,120.012,258125
77fSqYrYJI2RelDOIUE2e7,0.246,0.41,-14.796,0.0332,0.753,0.902,0.105,0.0373,123.94,437188
2hyIrhwVGf7IfEScxcRqXV,0.84,0.6,-7.008,0.035,0.222,0.0827,0.056,0.315,115.958,152001
07GHJiyxs9nbOUXuo33DEp,0.767,0.596,-10.585,0.0444,0.613,0.909,0.111,0.507,117.988,149917
4CwnUUiKf86h7nu11EFTat,0.652,0.372,-11.408,0.0406,0.569,0.188,0.359,0.405,107.971,151111
5VErwAfMIPinJbosqnkBrf,0.726,0.493,-14.327,0.0566,0.0491,0.911,0.238,0.0382,115.979,232241
0lzMp9DVxuCFUXE1eztXjc,0.728,0.681,-8.67,0.0354,0.00352,0.875,0.121,0.493,114.986,192913
2zlmxxH4eHn2rmBZRQRwEY,0.784,0.265,-20.634,0.0848,0.61,0.897,0.124,0.12,107.998,242750
1ghrPNkNMayJr3MTLS3SJR,0.608,0.866,-6.711,0.0455,0.0507,0.00467,0.097,0.192,115.097,179478
2XZMSf5ojQCuTZggSmXdKd,0.723,0.515,-10.909,0.0365,0.0705,0.87,0.133,0.174,106.999,451013
46hBN101eELE1lhjYPauSx,0.774,0.479,-12.187,0.0517,0.0245,0.899,0.0941,0.422,109.985,177273
5iDkUE5DcnEUvingHGqFrj,0.663,0.455,-13.672,0.0817,0.614,0.555,0.116,0.141,107.999,144444
2qTWVbYFS5yFAI0fCF1S2B,0.659,0.404,-18.508,0.0512,0.00159,0.921,0.108,0.0391,110.153,126006
205U3hn1052lvW97Adry7h,0.714,0.704,-5.666,0.0266,0.151,0.000837,0.194,0.608,110.0,127636
4gRh7l16lZTdaAAGqDhrC5,0.792,0.342,-12.032,0.0329,0.0886,0.822,0.128,0.334,110.016,161591
1ayTVANYOoKTwwekSaRUmx,0.789,0.494,-9.114,0.047,0.766,0.692,0.0993,0.102,94.003,245106
7eH248LazDFbqSZVWSUufn,0.838,0.657,-9.795,0.106,0.273,0.791,0.0659,0.133,109.993,195148
5Va8gy236vQYMFonFTTOem,0.569,0.738,-12.344,0.0315,0.597,0.877,0.0803,0.0597,120.005,346214
5oUIrYI0KTZBYh5r9Z5GFA,0.865,0.565,-11.235,0.0419,0.439,0.908,0.0938,0.575,118.0,167577
4FILjWLfV7XwMXzIoJ5XH6,0.599,0.632,-7.769,0.0897,0.405,0.944,0.212,0.107,115.0,153652
7upogXdc53IaJBvkR4L0Vj,0.736,0.351,-9.973,0.0308,0.306,0.85,0.098,0.665,99.997,174739
4iE8DGGs9r0C3tmtonhi67,0.635,0.273,-9.652,0.0368,0.442,0.877,0.159,0.213,84.039,251594
4YjO6S1cg24DllgkHWqhxq,0.689,0.353,-13.8,0.0498,0.189,0.86,0.329,0.227,108.987,153028
0O4fJqz7sptID3Q3p4yaeL,0.523,0.747,-8.482,0.0466,0.168,0.786,0.143,0.225,114.035,138964
25R1QCYHhETbO5552Hxl4W,0.818,0.441,-19.44,0.0587,0.000739,0.714,0.366,0.0817,104.995,194286
2aIkJY5Fqg5F5r09nk47GG,0.873,0.53,-14.184,0.119,0.33,0.924,0.119,0.124,117.984,198314
74LVrjQFQJwCidkzR5i8r8,0.62,0.46,-12.468,0.0346,0.575,0.948,0.12,0.389,106.016,185705
44pzUk3UueCxKWuj8rbfvu,0.805,0.836,-8.277,0.049,0.0693,0.848,0.394,0.585,115.005,176052
3rvXYpm4BncYG1iZd2EDUk,0.65,0.864,-7.882,0.0604,0.0271,0.825,0.177,0.234,115.024,215521
3phCbf2aKOilnmUdlSm0Uh,0.66,0.544,-15.569,0.0397,0.00457,0.641,0.0629,0.0919,114.016,208421
2uw0wMiRn72nMnHzTq4H5j,0.754,0.46,-9.894,0.0519,0.632,0.342,0.0882,0.419,108.006,182267
7J6C6egjH7ZmFMko8ESITj,0.854,0.548,-8.009,0.062,0.000957,0.887,0.0696,0.254,122.011,394762
2IeGo6SC3TRmqQxFCW0hAT,0.68,0.451,-14.31,0.0519,0.459,0.93,0.111,0.42,120.02,210024
78aKh27mFx6ZLhP65hPryp,0.803,0.63,-11.024,0.0496,0.00669,0.905,0.222,0.499,111.997,244286
0iF45VLtixkCC2X2EcJSwn,0.707,0.524,-9.432,0.197,0.0139,0.832,0.198,0.151,115.028,189289
5FoejkYblHki3Ydav7aTJE,0.714,0.55,-13.31,0.0506,0.217,0.88,0.0996,0.0436,112.008,154420
4ZWO4l9zqiT7S35qjvusjE,0.674,0.415,-13.03,0.0376,0.04,0.715,0.111,0.0619,115.036,162597
7iomG5R5mlZ9AxIVPHfh9M,0.489,0.267,-13.681,0.0484,0.65,0.955,0.103,0.267,138.083,174000
6JMYFarzbRvp8J7YnGdbsP,0.701,0.586,-12.416,0.0459,0.0324,0.947,0.121,0.459,107.032,136218
4bCQBQwCFZ9fGIzbBe8aie,0.612,0.714,-6.985,0.0619,0.33,0.545,0.34,0.506,162.005,121076
3phEyblS7Zzo4Y5YqKUUl3,0.746,0.397,-12.54,0.0554,0.0685,0.883,0.109,0.804,90.036,158000
1eeoMyqCQP0sKUjwH6pPcj,0.926,0.556,-14.122,0.113,0.0536,0.0866,0.101,0.776,127.882,135000
7c9cDXMbIU0TjbzHZv3u5w,0.715,0.359,-6.636,0.267,0.0505,0.873,0.112,0.802,83.004,117108
42Y2XqAMP2qXpNtAdi9qCU,0.673,0.31,-11.106,0.113,0.734,0.873,0.131,0.638,169.991,128613
7KTWswOLuRYpLnskL4ZcDo,0.582,0.0446,-25.189,0.0837,0.956,0.907,0.143,0.463,82.981,93976
2Hv9wGHbkfIBScQg4Tti11,0.613,0.433,-11.318,0.363,0.134,0.924,0.108,0.498,180.092,120667
3QkuxqoAIE4wEkQHdvXrcN,0.807,0.206,-12.347,0.0457,0.559,0.844,0.0975,0.379,80.219,97500
4AowHOaycPNDRId7N4Npf9,0.781,0.462,-7.425,0.267,0.617,0.802,0.158,0.707,127.989,139340
1dGC8B4AVlFvTE7hW1ZNK3,0.71,0.468,-8.396,0.0399,0.486,0.617,0.131,0.34,74.993,141000
3qJcs60nnXV49Bl3MwX3OH,0.832,0.156,-16.499,0.052,0.647,0.907,0.105,0.226,110.007,88620
7o2M9p2nBQzBBNOXCE1XPL,0.649,0.599,-7.027,0.0599,0.376,0.618,0.196,0.497,88.893,138876
4AuostLExO35S8hOmzYMH1,0.583,0.487,-12.612,0.0428,0.785,0.907,0.401,0.447,82.012,95122
6TCBeYNx8zRMnkKLSB5ZuJ,0.696,0.488,-5.936,0.039,0.365,0.0016,0.262,0.714,146.051,115068
6r0Jqgnd5i92R2cuE0Z1q6,0.663,0.12,-13.662,0.0344,0.925,0.88,0.115,0.19,80.041,162000
1MQHacUW73AKPG9nlf28oZ,0.539,0.141,-12.556,0.353,0.732,0.699,0.143,0.361,160.659,132000
3hZpcMWfacJLqVGd0ztxU9,0.537,0.391,-8.156,0.0995,0.0795,0.406,0.102,0.551,80.025,122828
66nhVvuFtLzktRPg6O3qjE,0.426,0.409,-10.265,0.203,0.812,0.000227,0.12,0.475,160.92,159000
34rDTa9sEiCGccvIzZkHbN,0.757,0.229,-7.616,0.141,0.822,0.925,0.0948,0.388,74.981,118400
43rQHWHRNUYvjp1kauDnjL,0.767,0.593,-10.544,0.132,0.157,0.04,0.106,0.578,78.007,109231
1JSyfYEBN3eYwoaq0mum2w,0.49,0.298,-13.578,0.0941,0.361,0.939,0.223,0.69,164.135,120000
7KPAMOtffV17NiiapCPGnh,0.855,0.56,-8.132,0.0743,0.805,0.923,0.42,0.362,94.971,164217
1FNLt1GeCLxAiQLqxPYkVS,0.708,0.382,-12.354,0.154,0.932,0.757,0.128,0.416,170.074,141780
3TXsvG6SPvXFGyAPs6ZTbS,0.52,0.537,-7.29,0.0952,0.765,0.648,0.104,0.527,83.174,127644
1ENTPp49YJwNf5B3p8Uj6p,0.624,0.439,-9.514,0.0884,0.46,0.942,0.154,0.116,73.021,96000
160LvdIcljhbCyBIzo3GXy,0.705,0.398,-11.273,0.0422,0.378,0.901,0.169,0.384,92.988,130775
1Z1dmnUPAyd0sRO4hgIPFj,0.646,0.433,-10.418,0.0373,0.103,0.749,0.281,0.386,84.973,175427
7hoffiDjviMT3MKHzRjJ8r,0.65,0.382,-8.843,0.213,0.852,0.579,0.107,0.444,172.025,124186
3oZmdHQhEand0yMbqUJUrq,0.79,0.409,-10.388,0.0795,0.188,0.818,0.0976,0.251,87.026,124127
4cmezsZ5LAp5p62KwiWS48,0.67,0.488,-8.669,0.17,0.048,0.447,0.363,0.399,80.014,172273
4HTbx3Gny40i6LcQSWNgAZ,0.451,0.324,-8.048,0.0614,0.746,0.799,0.106,0.661,148.703,117000
4XRqTzS396OGLIn5bsxcaL,0.64,0.449,-8.37,0.103,0.184,0.856,0.114,0.333,85.197,118588
4RMcbb9ITtAESFO6Sg0DLo,0.697,0.575,-9.67,0.0406,0.00291,0.612,0.106,0.685,88.014,134318
4NPPOiGhktISqk4GMg9eQu,0.619,0.416,-9.84,0.0442,0.0901,0.928,0.255,0.23,75.007,119600
3A4xiikel0UUzUKFo54Lkw,0.496,0.266,-14.646,0.0416,0.919,0.826,0.092,0.246,82.984,133012
71JgPrqnNGa5tXCNQRSezU,0.68,0.635,-5.916,0.0726,0.159,0.929,0.132,0.495,79.054,86392
064O5hulEViH0urpgjhnLX,0.719,0.39,-6.205,0.0742,0.238,0.939,0.471,0.481,83.048,102108
2xnTbGpJdU4lQWXRDRjKj0,0.464,0.213,-13.819,0.0995,0.554,0.83,0.122,0.739,79.395,127801
1xYrQE0XStZEJ9Z5QnFsJL,0.674,0.333,-10.344,0.0345,0.49,0.856,0.102,0.417,83.921,108571
2YiDJMp5tdg2dYjEFqT82S,0.531,0.455,-12.572,0.193,0.831,0.917,0.11,0.306,148.066,169584
3ncySJfjsBGeYyiEEkglqq,0.581,0.242,-13.373,0.0373,0.861,0.938,0.15,0.0764,76.048,154934
0CK0jsUUNtHeQDJBiAzU70,0.526,0.39,-13.866,0.0303,0.69,0.972,0.677,0.262,139.23,169867
4Lxh3lRm24bFhsmQyQsRMe,0.684,0.26,-15.333,0.0928,0.773,0.558,0.0955,0.136,77.973,172009
0bWuelZvef2phu1D5Gq3BI,0.602,0.181,-16.777,0.0444,0.699,0.888,0.125,0.364,86.055,125105
3qSuHSjEYAltq1AbZS2UGG,0.373,0.527,-11.542,0.0645,0.429,0.932,0.102,0.211,163.88,109024
7lkWFp7uZnQ4bfuXu0Wotm,0.678,0.0901,-18.251,0.0944,0.737,0.889,0.326,0.192,74.92,134400
1RwHXo9NxsqVaEA9A3N0Wr,0.524,0.485,-7.62,0.087,0.328,0.899,0.0816,0.508,172.005,108859
2lgYbvxD8zyKvwhDyXWAXZ,0.656,0.409,-12.388,0.231,0.835,0.731,0.119,0.484,166.028,116220
6YAroh1egcZehP7e7TnxzV,0.823,0.3,-15.296,0.0593,0.744,0.79,0.301,0.705,114.944,134876
7gUnSShgDIlRQjsPsRKXad,0.856,0.0629,-21.378,0.138,0.783,0.373,0.0939,0.185,81.012,118519
2yuNnbs1GxEROw5sX1keGb,0.622,0.699,-7.348,0.108,0.272,0.708,0.105,0.524,85.887,120258
6lwWSZ8BRW7mCEKs7J6jj7,0.724,0.536,-9.488,0.141,0.63,0.836,0.0974,0.226,82.0,128781
7lY2zovuTeMCvUvk07Z0sG,0.78,0.296,-9.359,0.171,0.119,0.881,0.0833,0.873,141.94,115125
4tN5jfueFkQ7I52tNTp925,0.746,0.767,-5.645,0.332,0.323,0.861,0.0984,0.863,180.076,133000
36FuGq74znRFSLTNHWSFAD,0.649,0.461,-10.842,0.0373,0.913,0.913,0.108,0.29,85.038,169412
7CqyMOgqLtNYx8cSS9fDy2,0.675,0.391,-16.962,0.0483,0.574,0.925,0.129,0.882,80.012,117000
1ehlPAd9LL7wTbA2mRNkzq,0.621,0.527,-11.506,0.433,0.746,0.867,0.142,0.385,84.852,138353
2jG5D5PT8MAkNO3cAjOMWi,0.75,0.587,-10.392,0.074,0.368,0.867,0.145,0.41,80.013,86683
1rH0fl85kkL8ySygNMWvRM,0.565,0.329,-11.305,0.343,0.00836,0.91,0.101,0.56,159.901,123544
3HQmaWbeIqFZNzs4oASYMv,0.687,0.585,-8.538,0.038,0.395,0.468,0.129,0.334,81.959,142614
5sdRMVfel2Bc5pTpkhjsbv,0.685,0.435,-7.396,0.244,0.243,0.863,0.112,0.56,84.023,118177
3lxsDTkTUDegCbh5ptgUFO,0.561,0.333,-13.941,0.141,0.628,0.794,0.116,0.298,88.138,122500
0zBAwsXFKs4lXZtZbY4reT,0.655,0.557,-8.635,0.0511,0.67,0.661,0.142,0.434,78.995,151899
3bviVvkm8rEG86RmK5OCS1,0.726,0.177,-16.756,0.0549,0.866,0.92,0.113,0.477,75.0,107200
1kGX01yhwMRuuyOEd1H4OU,0.563,0.245,-13.924,0.336,0.872,0.903,0.105,0.433,169.58,91209
